Title,Link
"Recent advances and perspectives of nucleic acid detection for coronavirus","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081236303&doi=10.1016%2fj.jpha.2020.02.010&partnerID=40&md5=06147a50c20f39d309a1444f47f958f3"
"Protecting healthcare workers from sars-cov-2 infection: Practical indications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083012731&doi=10.1183%2f16000617.0068-2020&partnerID=40&md5=944e274b289e76c8a95b0fc0164feebc"
"Impact of international travel and border control measures on the global spread of the novel 2019 coronavirus outbreak","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082839014&doi=10.1073%2fpnas.2002616117&partnerID=40&md5=1cec9299b98120d3dd0e9ee63641fc30"
"Geroprotective and senoremediative strategies to reduce the comorbidity, infection rates, severity, and lethality in gerophilic and gerolavic infections","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083270198&doi=10.18632%2faging.102988&partnerID=40&md5=49e177bb251131944e3e96a4cf477a1a"
"Urgent need for individual mobile phone and institutional reporting of at home, hospitalized, and intensive care unit cases of SARS-CoV-2 (COVID-19) infection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083023242&doi=10.31083%2fj.rcm.2020.01.42&partnerID=40&md5=f072c18ab4bf5a6cb81eeaed44c4d59b"
"Effect of heat inactivation of blood samples on the efficacy of three detection methods of SARS-CoV-2 antibodies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084389085&doi=10.12122%2fj.issn.1673-4254.2020.03.03&partnerID=40&md5=7071cac122fb97d821b6176deb678045"
"COVID-19 and treatment with NSAIDs and corticosteroids: Should we be limiting their use in the clinical setting?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083499104&doi=10.3332%2fecancer.2020.1023&partnerID=40&md5=079a4be8a4c5d83b7c85b28b00a91d12"
"From first COVID-19 case to current outbreak: A vietnamese report","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083830315&doi=10.29333%2fejgm%2f7867&partnerID=40&md5=44f14f729907c4c438a8e7472b3d2cc1"
"COVID-19 and chronological aging: senolytics and other anti-aging drugs for the treatment or prevention of corona virus infection?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083205359&doi=10.18632%2faging.103001&partnerID=40&md5=d8160941a647a1a7a09a011308d5e1c5"
"Liquid chromatography tandem mass spectrometry for therapeutic drug monitoring of voriconazole in heat-inactivated blood samples: its application during COVID-19 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084383879&doi=10.12122%2fj.issn.1673-4254.2020.03.08&partnerID=40&md5=77adda79644ccdc537cc35326355a675"
"Virtual screening of small molecular inhibitors of SARS-CoV-2 3CL hydrolase based on high-throughput molecular docking and prediction of Chinese materia medica and its compound against COVID-19 [基于高通量分子对接虚拟筛选SARS-CoV-2 3CL水解酶中药小分子抑制剂及抗新型冠状病毒肺炎（COVID-19）的中药及其复方预测]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085087630&doi=10.7501%2fj.issn.0253-2670.2020.06.004&partnerID=40&md5=969112cb052c92c6b3f5a94cbd7e0f34"
"Consideration of traditional Chinese medicine in treatment of highly pathogenic human coronaviruses SARS-CoV-2 and SARS-CoV [中医药治疗人类高致病性冠状病毒SARS-CoV-2与SARS-CoV感染肺炎的思考]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085128467&doi=10.7501%2fj.issn.0253-2670.2020.06.007&partnerID=40&md5=a29e9873838b29eee8f0e20b2ba8f395"
"Analysis of medication characteristics of 66 preventive formulae for COVID-19 in China [新型冠状病毒肺炎（COVID-19）全国66个预防方的用药特点分析]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085100237&doi=10.7501%2fj.issn.0253-2670.2020.06.009&partnerID=40&md5=86f698136dc324af22b778783e0e4a28"
"Investigation of three clusters of COVID-19 in Singapore: implications for surveillance and response measures","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082423866&doi=10.1016%2fS0140-6736%2820%2930528-6&partnerID=40&md5=81364a629a392d1516992fc43f350bf7"
"Exploration of potential clinical application value and mechanism of Chinese materia medica for tonifying qi and activating blood in COVID-19 with hypoxemia [补气活血中药在新型冠状病毒肺炎低氧血症的潜在临床应用价值及其机制浅析]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085130066&doi=10.7501%2fj.issn.0253-2670.2020.06.008&partnerID=40&md5=78b118fe0f3f2f5321879e47ec628727"
"Potential material basis of Kangbingdu Granules for treatment of coronavirus disease 2019 (COVID-19) based on network pharmacology and molecular docking technology [基于网络药理学和分子对接技术的抗病毒颗粒治疗新型冠状病毒肺炎（COVID-19）的潜在物质基础研究]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085117944&doi=10.7501%2fj.issn.0253-2670.2020.06.003&partnerID=40&md5=6645a3cd01f32e97ce602b316f2c556a"
"Clinical course and risk factors for mortality of adult inpatients with COVID-19 in Wuhan, China: a retrospective cohort study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081901579&doi=10.1016%2fS0140-6736%2820%2930566-3&partnerID=40&md5=60b48cc828061e7b65a326e43414171d"
"First CT characteristic appearance of patients with coronavirus disease 2019 [2019冠状病毒病患者首次CT影像学特征]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084695594&doi=10.11817%2fj.issn.1672-7347.2020.200136&partnerID=40&md5=7da5f8247290cdb5c9dc51769a37d423"
"Multistage CT features of coronavirus disease 2019 [2019冠状病毒病多阶段CT影像学特征]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084695514&doi=10.11817%2fj.issn.1672-7347.2020.200144&partnerID=40&md5=ee759b6fe99fd1e60efbac5375eb8759"
"Structural basis for the recognition of SARS-CoV-2 by full-length human ACE2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082184064&doi=10.1126%2fscience.abb2762&partnerID=40&md5=b96c81ab12dedc4608dc19984b220f72"
"COVID-19, Australia: Epidemiology Report 8 (Reporting period from 19:00 AEDT 14 March to 23:59 AEDT 22 March 2020)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082620247&doi=10.33321%2fcdi.2020.44.28&partnerID=40&md5=c3da62c9f9a6ef54b1527caffc3f6fd9"
"A Moderate Case of COVID-19 Viral Pneumonia During the SARS-CoV-2 Pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084178486&doi=10.3238%2farztebl.2020.0219&partnerID=40&md5=bd998a22f8846d14164f71fd834694a1"
"Medication for COVID-19-an Overview of Approaches Currently Under Study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084171914&doi=10.3238%2farztebl.2020.0213&partnerID=40&md5=c3a7d42e3c05effec7c75b5418fdfdf3"
"Management of suspected patients with COVID-19:experience from the diagnosis and treatment of a couple of patients [从一对夫妻患者的诊治过程探讨2019冠状病毒病(COVID-19)疑似患者的管理]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083401792&doi=10.3969%2fj.issn.1672-8467.2020.02.007&partnerID=40&md5=32eb6220cc5d6e0dda841fd7bfbc1b2b"
"Emergency plan for inter-hospital transfer of newborns with SARS-CoV-2 infection [新型冠状病毒感染新生儿院间转运应急预案-浙江大学医学院附属儿童医院经验]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082261696&doi=10.7499%2fj.issn.1008-8830.2020.03.009&partnerID=40&md5=5f706ec89052a4ea0e13ca3dc530b790"
"Chinese experts consensus on the Internet of Things-aided diagnosis and treatment of COVID-19 [物联网辅助2019冠状病毒病(COVID-19)诊治中国专家共识]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083363446&doi=10.3969%2fj.issn.1672-8467.2020.02.002&partnerID=40&md5=8c2bf9d654987bf19cc87774b42297f0"
"Respiratory complaints in the time of COVID-19 [Luchtwegklachten in tijden van corona]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084692726&partnerID=40&md5=cc1c88e1d8b838163132b8a09e380519"
"Standardized management guideline for pediatric wards of hematology and oncology during the epidemic of coronavirus disease 2019 [2019 冠状病毒病流行期间儿童血液肿瘤病房规范化管理建议]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082285125&doi=10.7499%2fj.issn.1008-8830.2020.03.001&partnerID=40&md5=f72713adc21a470ad9006ed6fdb2834d"
"Single-cell RNA expression profiling of ACE2 and AXL in the human maternal-Fetal interface","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081611417&doi=10.4103%2f2096-2924.278679&partnerID=40&md5=9e5b0f6e9d3d112bbcf3355097d60556"
"Drive-through screening center for covid-19: A safe and efficient screening system against massive community outbreak","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082060859&doi=10.3346%2fjkms.2020.35.e123&partnerID=40&md5=32b448955391855e648f05868b9bf049"
"First pediatric case of coronavirus disease 2019 in Korea","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082063693&doi=10.3346%2fjkms.2020.35.e124&partnerID=40&md5=060b0b70e6b220bcc224d44f89918115"
"Analysis of baseline liver biochemical parameters in 324 cases with novel coronavirus pneumonia in Shanghai area","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083211655&doi=10.3760%2fcma.j.cn501113-20200229-00076&partnerID=40&md5=544b0a7e9ece7d0a6e9ad4cde4385dac"
"COVID-19 epidemic in Switzerland: On the importance of testing, contact tracing and isolation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082085668&doi=10.4414%2fsmw.2020.20225&partnerID=40&md5=aa5cc76cc9ac3bc7ad2133c8442afd45"
"Serological and molecular findings during SARS-CoV-2 infection: The first case study in Finland, January to February 2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082380999&doi=10.2807%2f1560-7917.ES.2020.25.11.2000266&partnerID=40&md5=a224b764b33af5f2ac5d52eb0f12e2c3"
"COVID-19, Australia: Epidemiology Report 7 (Reporting week ending 19:00 AEDT 14 March 2020)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082031190&doi=10.33321%2fcdi.2020.44.23&partnerID=40&md5=875d17c00cb897a360d482130ad5146d"
"Coronavirus disease (COVID-19) in a paucisymptomatic patient: Epidemiological and clinical challenge in settings with limited community transmission, Italy, February 2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082380423&doi=10.2807%2f1560-7917.ES.2020.25.11.2000230&partnerID=40&md5=783bb305916c3c6e23de7513775ec558"
"SARS-CoV-2 viral load in upper respiratory specimens of infected patients","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081279603&doi=10.1056%2fNEJMc2001737&partnerID=40&md5=211fc901edfe30507dec6a9259490f20"
"SARS-CoV-2 and COVID-19: The most important research questions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082134682&doi=10.1186%2fs13578-020-00404-4&partnerID=40&md5=5c27204dfa02b81ee3c909866b8d98ce"
"Review: Hydroxychloroquine and chloroquine for treatment of SARS-CoV-2 (COVID-19)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083885814&doi=10.1093%2fofid%2fofaa130&partnerID=40&md5=b0ffbcc81f163896163513552ae238a9"
"Coronavirus disease 2019 treatment: A review of early and emerging options","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083828358&doi=10.1093%2fofid%2fofaa105&partnerID=40&md5=0f86a5be40218dbe3e8b0cf51027b98a"
"Report on the epidemiological features of coronavirus disease 2019 (covid-19) outbreak in the republic of korea from january 19 to march 2, 2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081994981&doi=10.3346%2fjkms.2020.35.e112&partnerID=40&md5=fc501fe05ecd697524d46081b6370dca"
"The time for universal masking of the public for coronavirus disease 2019 is now","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083902940&doi=10.1093%2fofid%2fofaa131&partnerID=40&md5=fa3779437f80715d4833fe048a84f019"
"Infants Born to Mothers With a New Coronavirus (COVID-19)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083241196&doi=10.3389%2ffped.2020.00104&partnerID=40&md5=f93a02e2ab4e47726fef7b91e4bcae64"
"How prepared is India to control the COVID-19 pandemic?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082330926&partnerID=40&md5=81c507213d27ea273ffba2f6c01c14c7"
"The origin, transmission and clinical therapies on coronavirus disease 2019 (COVID-19) outbreak- A n update on the status","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082093259&doi=10.1186%2fs40779-020-00240-0&partnerID=40&md5=2ef445be15dce7e706a38e9e6a621380"
"Observation on clinical effect of Shufeng Jiedu Capsule combined with Arbidol Hydrochloride Capsule in treatment of COVID-19 [疏风解毒胶囊联合阿比多尔治疗新型冠状病毒肺炎的回顾性研究]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082948396&doi=10.7501%2fj.issn.0253-2670.2020.05.011&partnerID=40&md5=9f30d3feddc9af161d8068ad2ddb99d0"
"Complete genome sequence of a 2019 novel coronavirus (SARS-COV-2) strain isolated in Nepal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082466056&doi=10.1128%2fMRA.00169-20&partnerID=40&md5=483007015e5525c69d7b0c857367f639"
"Study on active compounds from Huoxiang Zhengqi Oral Liquid for prevention of coronavirus disease 2019 (COVID-19) based on network pharmacology and molecular docking [基于网络药理学和分子对接法探索藿香正气口服液预防新型冠状病毒肺炎（COVID-19）活性化合物研究]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082958141&doi=10.7501%2fj.issn.0253-2670.2020.05.004&partnerID=40&md5=18e9f9e5bf0e1a3efd27e71146884b7f"
"Thoughts on prevention and treatment of coronavirus disease 2019 (COVID-19) by traditional Chinese medicine [新型冠状病毒肺炎（COVID-19）中医药防治的思考]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082940777&doi=10.7501%2fj.issn.0253-2670.2020.05.003&partnerID=40&md5=ecc0c394a03b2f4e2271793673267a35"
"A locally transmitted case of SARS-CoV-2 infection in Taiwan","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081659817&doi=10.1056%2fNEJMc2001573&partnerID=40&md5=0876e5e208855116737b5e879e8a0992"
"Analysis of TCM in prevention and treatment of post-traumatic stress disorder induced by COVID-19 [中医药防治新型冠状病毒肺炎所致创伤后应激障碍用药探析]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082932445&doi=10.7501%2fj.issn.0253-2670.2020.05.006&partnerID=40&md5=23c52c00e230336b5a474e015a3ef707"
"Investigation of potential Chinese materia medica and its monomers in treatment of coronavirus disease 2019 (COVID-19) based on angiotensin converting enzyme II (ACE2) receptor [以血管紧张素转换酶II（ACE2）为受体挖掘治疗新型冠状病毒肺炎（COVID-19）潜在中药及单体成分]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082942876&doi=10.7501%2fj.issn.0253-2670.2020.05.005&partnerID=40&md5=a67b8238ee7a997b21d8f13eeeceb1d3"
"Vytr hypothesis for the prophylactic and therapeutic efficacy of GS-5734 treatment in humans with COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083786893&doi=10.26452%2fijrps.v11iSPL1.2007&partnerID=40&md5=75873ccc5df3f58defe21624fece72ff"
"SARS-CoV-2 / 2019-novel corona virus: An epidemic to pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083774047&doi=10.26452%2fijrps.v11iSPL1.2067&partnerID=40&md5=d225a0734ca58d24f715e479b042ff31"
"The novel coronavirus and its possible treatment by vaccines, therapeutics and drug delivery systems: Current status and future perspectives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084999923&doi=10.26452%2fijrps.v11iSPL1.2144&partnerID=40&md5=6cbd25c21a5edd3249cb50609f9bc289"
"COVID-19, Australia: Epidemiology Report 6 (Reporting week ending 19:00 AEDT 7 March 2020)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081695375&doi=10.33321%2fcdi.2020.44.21&partnerID=40&md5=07bd50378a31d77646010f99d7e883a4"
"Novel coronavirus (Covid-19)-a critical review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083782814&doi=10.26452%2fijrps.v11iSPL1.2112&partnerID=40&md5=3b84159532134201771ecd32529ec54c"
"Effect of delay in diagnosis on transmission of COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082730220&doi=10.3934%2fmbe.2020149&partnerID=40&md5=241130985adc08b2d73529c7510a66e6"
"How ophthalmologists should understand and respond to the current epidemic of novel coronavirus pneumonia [眼科医生和研究人员如何理解和应对新型冠状病毒肺炎的流行]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082815046&doi=10.3760%2fcma.j.issn.2095-0160.2020.0003&partnerID=40&md5=ddc72074c61a75e4ab08f796d2830b3f"
"Potential impact of seasonal forcing on a SARS-CoV-2 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081998644&doi=10.4414%2fsmw.2020.20224&partnerID=40&md5=6209f69c944b7fdf6812a8979933af3a"
"Mesenchymal stem cell infusion shows promise for combating coronavirus (COVID-19)-induced pneumonia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082569522&doi=10.14336%2fAD.2020.0301&partnerID=40&md5=bb62ec375d531880163a8c1a7caf4692"
"Three Emerging Coronaviruses in Two Decades: The Story of SARS, MERS, and Now COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080120084&doi=10.1093%2fajcp%2faqaa029&partnerID=40&md5=8e987f329afdd57b440c8e27134e88ee"
